id,retailer,fascia,store_name,add_one,add_two,town,locality,postcode,long_wgs,lat_wgs,bng_e,bng_n,pqi,open_date,close_date,size_band,size_sqft,size_sqm,store_reviews,store_score
1010013231,Heron,Cooltrader,Cooltrader Erdington Birmingham,146 High Street,,Birmingham,Erdington,B23 6SJ,-1.8388261590000001,52.52371499,411032.45,291772.03,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",44 reviews,4.3
1010013232,Heron,Heron,Heron Perry Barr Birmingham,Unit 93 One Stop Shopping Centre,Walsall Road,Birmingham,Perry Barr,B42 1AA,-1.9028069719999998,52.51794394,406692.31,291122.33,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",114 reviews,4.4
1010013233,Heron,Heron,Heron Bournville Birmingham,26-28 Watford Road,,Birmingham,Bournville,B30 1JA,-1.930293513,52.41677871,404837.96,279867.07,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",80 reviews,4.3
1010013234,Heron,Heron,Heron Old Oscott Birmingham,232-234 Hawthorn Road,,Birmingham,Old Oscott,B44 8PT,-1.884845774,52.54087932,407907.05,293675.36,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",28 reviews,4.1
1010013235,Heron,Heron,Heron Weoley Castle Birmingham,110 Castle Square,,Birmingham,Weoley Castle,B29 5PT,-1.969155464,52.43708377,402193.88,282123.86,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",97 reviews,4.2
1010013237,Heron,Heron,Heron Northfield Birmingham,727a Bristol Road South,,Birmingham,Northfield,B31 2NG,-1.970401883,52.41639189,402110.08,279822.18,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",35 reviews,4.4
1010013512,Marks and Spencer,Marks and Spencer BP,M&S Penns Lane BP,Penns Lane,,Birmingham,Erdington,B72 1AY,-1.825747728,52.53655185,411916.36,293202.01,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,2 reviews,5.0
1010013855,Lidl,Lidl,Lidl Yardley Birmingham,Coventry Road,,Birmingham,Yardley,B25 8LP,-1.822991099,52.46172429,412123.7084,284878.98699999996,Rooftop geocoded by Geolytix,20169999,0,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)","Between 15,069 and 30,138","Between 1,400 and 2,800",817 reviews,4.3
1010014162,Marks and Spencer,Marks and Spencer Hospital,M&S Birmingham Heartlands Hospital,Birmingham Heartlands Hospital,Bordesley Green East,Birmingham,Alum Rock,B9 5ST,-1.827193562,52.47864397,411833.6819,286760.3556,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,143 reviews,4.0
1010014215,Marks and Spencer,Marks and Spencer Foodhall,M&S Mere Green Foodhall,304 Lichfield Road,,Birmingham,Mere Green,B74 2UG,-1.829375826,52.58647671,411657.16,298754.8969,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",93 reviews,4.4
1010014256,Iceland,The Food Warehouse,Iceland Stechford Food Warehouse,Unit E Stechford Retail Park,,Birmingham,Stetchford,B33 9AN,-1.807675013,52.48663227,413156.9777,287652.2802,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",302 reviews,4.3
1010014294,Iceland,Iceland,Iceland Maypole Birmingham,957 Alcester Road South,,Birmingham,Warstock,B14 5JA,-1.8873012080000002,52.40664615,407763.755,278743.6642,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",193 reviews,4.2
1010014295,Iceland,Iceland,Iceland Harborne,61 High Street,,Birmingham,Harborne,B17 9NS,-1.9450374380000002,52.46057512,403831.4923,284737.8782,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",161 reviews,4.1
1010014297,Iceland,Iceland,Iceland Acocks Green,1133 Warwick Road,,Birmingham,Acocks Green,B27 6RA,-1.8208417369999998,52.44640086,412273.9641,283174.8501,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",132 reviews,4.3
1010014313,Iceland,Iceland,Iceland Castle Brom,18-26 Timperley Lane,,Birmingham,Castle Bromwich,B34 7EH,-1.7713311809999999,52.5012483,415619.7838,289285.2814,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",121 reviews,4.1
1010014500,The Co-operative Group,The Co-operative Food,Co-op Birmingham - Newhall Square,7 Newhall Square,,Birmingham,Central Birmingham,B3 1RU,-1.906981665,52.48341601,406413.959,287281.2236,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",44 reviews,4.1
1010014633,Central England Co-operative,The Co-operative Food,Co-op Shard End,121 Shard End Crescent,,Birmingham,Castle Bromwich,B34 7AZ,-1.777573193,52.49498702,415198.1997,288587.4832,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",14 reviews,3.5
1010014634,Central England Co-operative,The Co-operative Food,Co-op Kings Norton,The Green,,Birmingham,Kings Norton,B38 8SD,-1.9283794840000001,52.40798412,404969.1046,278888.9408,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,6 reviews,4.7
1010014911,Marks and Spencer,Marks and Spencer Foodhall,M&S Moseley Foodhall,St Mary's Row,,Birmingham,Moseley,B13 9EF,-1.8852995680000002,52.44566094,407893.0543,283083.6555,Rooftop geocoded by Geolytix,20170927,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",290 reviews,4.4
1010015022,Morrisons,Morrisons,Morrisons Acocks Green Birmingham,1149 Warwick Road,,Birmingham,Acocks Green,B27 6RA,-1.820390154,52.44581452,412304.8189,283109.7056,Rooftop geocoded by Geolytix,20180899,0,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)","Between 15,069 and 30,138","Between 1,400 and 2,800",147 reviews,4.1
1010015238,Marks and Spencer,Marks and Spencer BP,M&S Kensington BP,705-719 Pershore Road,,Birmingham,Selly Oak,B29 7NY,-1.915396965,52.44438376,405847.5388,282938.7748,Rooftop geocoded by Geolytix,20189999,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,15 reviews,3.7
1010015303,Tesco,Jacks,Jacks Bristol Road Rubery,Bristol Road South,,Birmingham,Rubery,B45 9JL,-2.014428904,52.39446343,399115.1405,277382.6901,Rooftop geocoded by Geolytix,20181018,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",54 reviews,4.1
